Kategori,Marka,Model,Fiyat,Yorum_Sayisi,Link
Laptop,Msı,"Msı Thin 15 B12UC-2636XTR i5-12450H 16 GB 512 GB SSD RTX3050 15.6"" Dos Dizüstü Bilgisayar",28499.05,3,https://www.n11.com/urun/msi-thin-15-b12uc-2636xtr-i5-12450h-16-gb-512-gb-ssd-rtx3050-156-dos-dizustu-bilgisayar-63005725
Laptop,HP,HP ProBook 450 G10 969H2ET i7-1355U 16 GB 512 GB SSD 15.6'' Free Dos Dizüstü Bilgisayar,32651.78,1,https://www.n11.com/urun/hp-probook-450-g10-969h2et-i7-1355u-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-65527022
Laptop,Lenovo,"Lenovo ThinkBook 16 G6 ABP 21KK000WTR R7-7730U 16 GB 512 GB SSD 16"" Free Dos WUXGA Dizüstü Bilgisayar",28274.03,24,https://www.n11.com/urun/lenovo-thinkbook-16-g6-abp-21kk000wtr-r7-7730u-16-gb-512-gb-ssd-16-free-dos-wuxga-dizustu-bilgisayar-52155483
Laptop,Lenovo,"Lenovo Ideapad Slim 3 15IRH10 83K1003MTR i5-13420H 16 GB 512 GB SSD 15.3"" WUXGA Free Dos Dizüstü Bilgisayar",23488.75,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1003mtr-i5-13420h-16-gb-512-gb-ssd-153-wuxga-free-dos-dizustu-bilgisayar-104468597
Laptop,Lenovo,"Lenovo Yoga Slim 7 14IMH9 83CV008RTR U5-125H 16 GB 512 GB SSD 14"" W11H Dizüstü Bilgisayar",37999.05,0,https://www.n11.com/urun/lenovo-yoga-slim-7-14imh9-83cv008rtr-u5-125h-16-gb-512-gb-ssd-14-w11h-dizustu-bilgisayar-97634131
Laptop,Asus,"Asus ROG Strix G16 G615JMR-S5048 i7-14650HX 8 GB 512 GB SSD 16 GB RTX5060 16"" Free Dos Dizüstü Bilgisayar",74911.91,0,https://www.n11.com/urun/asus-rog-strix-g16-g615jmr-s5048-i7-14650hx-8-gb-512-gb-ssd-16-gb-rtx5060-16-free-dos-dizustu-bilgisayar-89222764
Laptop,Lenovo,"Lenovo ThinkPad E16 Gen 2 21MA009ATX Ultra7 155H 32 GB 1 TB SSD 16"" Dos Dizüstü Bilgisayar",52249.05,4,https://www.n11.com/urun/lenovo-thinkpad-e16-gen-2-21ma009atx-ultra7-155h-32-gb-1-tb-ssd-16-dos-dizustu-bilgisayar-73746156
Laptop,Lenovo,"Lenovo ThinkPad X1 Carbon Gen 12 21KC006BTX Ultra7-155U 32 GB 1 TB SSD 14"" W11P Dizüstü Bilgisayar",94399.26,4,https://www.n11.com/urun/lenovo-thinkpad-x1-carbon-gen-12-21kc006btx-ultra7-155u-32-gb-1-tb-ssd-14-w11p-dizustu-bilgisayar-58937193
Laptop,Game,"Game Garaj Slayer R9T-5070 C1 R9-8945HX 32 GB 1 TB SSD RTX5070 16"" Dos Dizüstü Bilgisayar",74499,1,https://www.n11.com/urun/game-garaj-slayer-r9t-5070-c1-r9-8945hx-32-gb-1-tb-ssd-rtx5070-16-dos-dizustu-bilgisayar-82576852
Laptop,MSI,"MSI PULSE 17 AI C1VFKG-083XTR Ultra 7 155H 32 GB 1 TB SSD RTX4060 17"" Dos Dizüstü Bilgisayar",66965.50,0,https://www.n11.com/urun/msi-pulse-17-ai-c1vfkg-083xtr-ultra-7-155h-32-gb-1-tb-ssd-rtx4060-17-dos-dizustu-bilgisayar-74160958
Laptop,HP,"HP ProBook 460 G11 9Y7B6ET Ultra7-155U 16 GB 512 GB SSD 16"" W11P Dizüstü Bilgisayar",52699.43,0,https://www.n11.com/urun/hp-probook-460-g11-9y7b6et-ultra7-155u-16-gb-512-gb-ssd-16-w11p-dizustu-bilgisayar-61836775
Laptop,Lenovo,"Lenovo ThinkBook 16 G7 IML 21MS008RTR Ultra 7 155H 16 GB 512 GB SSD 16"" Free Dos Dizüstü Bilgisayar",41000,0,https://www.n11.com/urun/lenovo-thinkbook-16-g7-iml-21ms008rtr-ultra-7-155h-16-gb-512-gb-ssd-16-free-dos-dizustu-bilgisayar-89200553
Laptop,MSI,"MSI Thin 15 B13UC-3074XTR i5-13420H 16 GB 512 GB SSD RTX3050 15.6"" Free Dos Dizüstü Bilgisayar",30799,2,https://www.n11.com/urun/msi-thin-15-b13uc-3074xtr-i5-13420h-16-gb-512-gb-ssd-rtx3050-156-free-dos-dizustu-bilgisayar-97774244
Laptop,Dell,"Dell Vostro 3530 N3404PVNB3530U i5-1334U 16 GB 512 GB SSD 15.6"" Ubuntu Dizüstü Bilgisayar",23653.78,4,https://www.n11.com/urun/dell-vostro-3530-n3404pvnb3530u-i5-1334u-16-gb-512-gb-ssd-156-ubuntu-dizustu-bilgisayar-60288519
Laptop,Asus,"Asus Tuf F16 FX608JMR-RV024 i7 14650HX 16 GB 1 TB SSD Rtx 5060 16"" Free Dos Dizüstü Bilgisayar",71050,0,https://www.n11.com/urun/asus-tuf-f16-fx608jmr-rv024-i7-14650hx-16-gb-1-tb-ssd-rtx-5060-16-free-dos-dizustu-bilgisayar-86160810
Laptop,Lenovo,"Lenovo V14 G4 83A00078TR i5-13420H 16 GB 512 GB SSD 14"" Free Dos Dizüstü Bilgisayarı",26155.41,0,https://www.n11.com/urun/lenovo-v14-g4-83a00078tr-i5-13420h-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayari-91633063
Laptop,Casper,"Casper Nirvana X600.7430-BV00X-G-F R5-7430U 16 GB 500 GB NVMe SSD 15.6"" Dos Dizüstü Bilgisayar",21965.33,0,https://www.n11.com/urun/casper-nirvana-x6007430-bv00x-g-f-r5-7430u-16-gb-500-gb-nvme-ssd-156-dos-dizustu-bilgisayar-66007227
Laptop,HP,HP EliteBook 640 G11 AD4D1ET Ultra7 155U 16 GB 512 GB SSD 14'' Free Dos Dizüstü Bilgisayar,43999.24,0,https://www.n11.com/urun/hp-elitebook-640-g11-ad4d1et-ultra7-155u-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-99007238
Laptop,Casper,"Casper Excalibur G915.1362-DF60X-C i7-13620H 32 GB 1 TB SSD 8 GB RTX5060 16"" Free Dos Dizüstü Bilgisayar",64199,0,https://www.n11.com/urun/casper-excalibur-g9151362-df60x-c-i7-13620h-32-gb-1-tb-ssd-8-gb-rtx5060-16-free-dos-dizustu-bilgisayar-96327638
Laptop,Game,"Game Garaj Slayer4 U7-4060 C2 U7-155H 32 GB 1 TB SSD RTX4060 16"" Free Dos QHD Dizüstü Bilgisayar",52233.02,0,https://www.n11.com/urun/game-garaj-slayer4-u7-4060-c2-u7-155h-32-gb-1-tb-ssd-rtx4060-16-free-dos-qhd-dizustu-bilgisayar-52300225
Laptop,HP,"HP Victus Gaming 16-S0064NT 8Q4K4EA R5-7640HS 16 GB 512 GB SSD 6 GB RTX4050 16.1"" Dos FHD Dizüstü Bilgisayar",37459.50,6,https://www.n11.com/urun/hp-victus-gaming-16-s0064nt-8q4k4ea-r5-7640hs-16-gb-512-gb-ssd-6-gb-rtx4050-161-dos-fhd-dizustu-bilgisayar-65737570
Laptop,HP,"HP VICTUS15-FA1047NT 7P8M8EA i5-13500H 8 GB 512 GB SSD RTX3050 15.6"" W11H Dizüstü Bilgisayar",38999,2,https://www.n11.com/urun/hp-victus15-fa1047nt-7p8m8ea-i5-13500h-8-gb-512-gb-ssd-rtx3050-156-w11h-dizustu-bilgisayar-68263157
Laptop,Apple,"Apple MacBook Air MC7X4TU/A Apple M2 8C CPU 8C GPU 16 GB 256 GB SSD 13.6"" MacOS Dizüstü Bilgisayar",37829.03,31,https://www.n11.com/urun/apple-macbook-air-mc7x4tua-apple-m2-8c-cpu-8c-gpu-16-gb-256-gb-ssd-136-macos-dizustu-bilgisayar-62159946
Laptop,Asus,"Asus Expertbook B3 Flip B3402FVA-I58512S0DBS2 i5-1335U 16 GB 512 GB SSD 14"" Dos Dizüstü Bilgisayar",33599.04,0,https://www.n11.com/urun/asus-expertbook-b3-flip-b3402fva-i58512s0dbs2i5-1335u-16gb-512-gb-ssd-14-dos-dizustu-bilgisayar-91069795
Laptop,Acer,"Acer Swift Edge 16 SFE16-43-R5C1 NX.KKZEY.002 R7-7840U 16 GB 512 GB SSD 16"" W11H OLED Dizüstü Bilgisayar",37999,1,https://www.n11.com/urun/acer-swift-edge-16-sfe16-43-r5c1-nxkkzey002-r7-7840u-16-gb-512-gb-ssd-16-w11h-oled-dizustu-bilgisayar-97574273
Laptop,Game,"Game Garaj Slayer R9MXL-5060-C2 R9-8940HX 32 GB 1 TB SSD RTX5060 17"" Free Dos Dizüstü Bilgisayar",69224.03,1,https://www.n11.com/urun/game-garaj-slayer-r9mxl-5060-c2-r9-8940hx-32-gb-1-tb-ssd-rtx5060-17-free-dos-dizustu-bilgisayar-94294838
Laptop,Casper,"Casper Nirvana S100.1362-DF00X-G-F i7-13620H 32 GB 1 TB NVMe SSD 16"" Dos Dizüstü Bilgisayar",35099,5,https://www.n11.com/urun/casper-nirvana-s1001362-df00x-g-f-i7-13620h-32-gb-1-tb-nvme-ssd-16-dos-dizustu-bilgisayar-67414179
Laptop,HP,"HP Victus 15-FB3705NT B9KM2EA R5-8645HS 16 GB 512 GB SSD 15.6"" Free Dos Dizüstü Bilgisayar",30900,1,https://www.n11.com/urun/hp-victus-15-fb3705nt-b9km2ea-r5-8645hs-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-80722380
Laptop,Asus,"Asus TUF Gaming F16 FX607VJ-RL033-Gaming Intel Core 5 210H 16GB 512GB SSD RTX 3050 6GB (65W) 16"" FHD+ WUXGA 144Hz IPS",36074.03,0,https://www.n11.com/urun/asus-tuf-gaming-f16-fx607vj-rl033-gaming-intel-core-5-210h-16gb-512gb-ssd-rtx-3050-6gb-65w-16-fhd-wuxga-144hz-ips-85984434
Laptop,Game,"Game Garaj Slayer R9T-5070TIC1 R9-9955HX 32 GB 1 TB SSD RTX5070TI 16"" Dos Dizüstü Bilgisayar",89699.03,0,https://www.n11.com/urun/game-garaj-slayer-r9t-5070tic1-r9-9955hx-32-gb-1-tb-ssd-rtx5070ti-16-dos-dizustu-bilgisayar-78935993
Laptop,Lenovo,"Lenovo V15 G4 IRU 83A100QRTR i7-13620H 16 GB 1 TB M.2 SSD 15.6"" Free Dos Dizüstü Bilgisayar",29500,0,https://www.n11.com/urun/lenovo-v15-g4-iru-83a100qrtr-i7-13620h-16-gb-1-tb-m2-ssd-156-free-dos-dizustu-bilgisayar-96659492
Laptop,Game,"Game Garaj Slayer4 7XL-4060 C2 i7-14700HX 32 GB 1 TB RTX4060 17"" Dos Dizüstü Bilgisayar",56159.03,4,https://www.n11.com/urun/game-garaj-slayer4-7xl-4060-c2-i7-14700hx-32-gb-1-tb-rtx4060-17-dos-dizustu-bilgisayar-66602260
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15ABR8 82XM00U4TX R7-5825U 16 GB 512 GB SSD 15.6"" Free Dos Dizüstü Bilgisayar",31899,2,https://www.n11.com/urun/lenovo-ideapad-slim-3-15abr8-82xm00u4tx-r7-5825u-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-89002451
Laptop,Dell,"Dell Nb Inspıron 15 I35303401U 3530 i5-1334U 8 GB 512 GB SSD 15.6"" Dizüstü Bilgisayar",20460,0,https://www.n11.com/urun/dell-nb-inspiron-15-i35303401u-3530-i5-1334u-8-gb-512-gb-ssd-156-dizustu-bilgisayar-85999858
Laptop,Hometech,"Hometech Alfa 620C Celeron N4020 4 GB 128 GB SSD 14.1"" W11H HD Dizüstü Bilgisayar",6479.04,9,https://www.n11.com/urun/hometech-alfa-620c-celeron-n4020-4-gb-128-gb-ssd-141-w11h-hd-dizustu-bilgisayar-34842014
Laptop,Casper,"Casper Nirvana S100.255H-BF00X-G-F U7 255H 16 GB 1 TB SSD 16"" Free Dos Dizüstü Bilgisayar",39989.07,0,https://www.n11.com/urun/casper-nirvana-s100255h-bf00x-g-f-u7-255h-16-gb-1-tb-ssd-16-free-dos-dizustu-bilgisayar-95593148
Laptop,Asus,"Asus Vivobook 15 X1504VA-NJ2509W i3-1315U 8 GB 512 GB SSD 15.6"" W11H Dizüstü Bilgisayar",16642.02,1,https://www.n11.com/urun/asus-vivobook-15-x1504va-nj2509w-i3-1315u-8-gb-512-gb-ssd-156-w11h-dizustu-bilgisayar-102319572
Laptop,Casper,"Casper Nirvana S100.1362-BF00X-G-F i7-13620H 16 GB 1 TB NVMe SSD 16"" Dos Dizüstü Bilgisayar",26649,4,https://www.n11.com/urun/casper-nirvana-s1001362-bf00x-g-f-i7-13620h-16-gb-1-tb-nvme-ssd-16-dos-dizustu-bilgisayar-67414143
Laptop,MSI,"MSI Katana 17 HX B14WGK-046XTR i7-14650HX 32 GB 1 TB SSD RTX5070 17.3"" Free Dos Dizüstü Bilgisayar",92399.81,0,https://www.n11.com/urun/msi-katana-17-hx-b14wgk-046xtr-i7-14650hx-32-gb-1-tb-ssd-rtx5070-173-free-dos-dizustu-bilgisayar-83603849
Laptop,Lenovo,"Lenovo LOQ 15IAX9 83GS00RYTR i5-12600HX 24 GB 1 TB RTX4050 15.6"" Dos Dizüstü Bilgisayar",44999,0,https://www.n11.com/urun/lenovo-loq-15iax9-83gs00rytr-i5-12600hx-24-gb-1-tb-rtx4050-156-dos-dizustu-bilgisayar-86158026
Laptop,Lenovo,Lenovo ThinkPad E16 Gen2 21MA002UTX Ultra7-155H 16 GB 512 GB SSD 16'' Free Dos Dizüstü Bilgisayar,47689.05,9,https://www.n11.com/urun/lenovo-thinkpad-e16-gen2-21ma002utx-ultra7-155h-16-gb-512-gb-ssd-16-free-dos-dizustu-bilgisayar-61968359
Laptop,Casper,"Casper Nirvana S100.1342-CV00P-G-F i5-13420H 24 GB 500 GB SSD 16"" W11H Dizüstü Bilgisayar",31399,0,https://www.n11.com/urun/casper-nirvana-s1001342-cv00p-g-f-i5-13420h-24-gb-500-gb-ssd-16-w11h-dizustu-bilgisayar-105209193
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETR020 i5-13420H 16 GB 512 GB SSD 15.3"" W11P Dizüstü Bilgisayar",25799,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etr020-i5-13420h-16-gb-512-gb-ssd-153-w11p-dizustu-bilgisayar-77145791
Laptop,HP,"HP 250 G10 8A541EA i7-1355U 16 GB 512 GB SSD 15.6"" Dos FHD Dizüstü Bilgisayar",27411.43,20,https://www.n11.com/urun/hp-250-g10-8a541ea-i7-1355u-16-gb-512-gb-ssd-156-dos-fhd-dizustu-bilgisayar-45346651
Laptop,Huawei,"Huawei Matebook D16 2024 i5-12450H 16 GB 512 GB W11H 16"" Dizüstü Bilgisayar",40699,9,https://www.n11.com/urun/huawei-matebook-d16-2024-i5-12450h-16-gb-512-gb-w11h-16-dizustu-bilgisayar-51035447
Laptop,Lenovo,"Lenovo LOQ 15ARP9 83JC00D8TR R5-7235HS 24 GB 512 GB SSD RTX3050 15.6"" W11H Dizüstü Bilgisayar",38900,2,https://www.n11.com/urun/lenovo-loq-15arp9-83jc00d8tr-r5-7235hs-24-gb-512-gb-ssd-rtx3050-156-w11h-dizustu-bilgisayar-66577021
Laptop,HP,"HP Victus 15-FB2009NT A05NHEA R5-8645HS 16 GB 512 GB SSD 8 GB RTX4060 15.6"" Free Dos Dizüstü Bilgisayar",41499,0,https://www.n11.com/urun/hp-victus-15-fb2009nt-a05nhea-r5-8645hs-16-gb-512-gb-ssd-8-gb-rtx4060-156-free-dos-dizustu-bilgisayar-88996505
Laptop,Apple,"Apple MW0X3TU/A Macbook Air Apple M4 İşlemci 10 Çekirdek CPU 10 Çekirdek GPU 16 GB 512 GB SSD 13.6"" Macos Dizüstü Bilgisayarı",63479,0,https://www.n11.com/urun/apple-mw0x3tua-macbook-air-apple-m4-islemci-10-cekirdek-cpu-10-cekirdek-gpu-16-gb-512-gb-ssd-136-macos-dizustu-bilgisayari-88144644
Laptop,Lenovo,"Lenovo V14 G4 IRU 83A00064TR i5-13420H 8 GB 512 GB SSD 14"" Free Dos FHD Dizüstü Bilgisayar",23499.06,1,https://www.n11.com/urun/lenovo-v14-g4-iru-83a00064tr-i5-13420h-8-gb-512-gb-ssd-14-free-dos-fhd-dizustu-bilgisayar-65874762
Laptop,Lenovo,Lenovo NB E16 ThınkPad 21JT0017TX R7-7730U 16 GB 512 GB SSD 16'' Free Dos FHD Dizüstü Bilgisayar,35529.07,13,https://www.n11.com/urun/lenovo-nb-e16-thinkpad-21jt0017tx-r7-7730u-16-gb-512-gb-ssd-16-free-dos-fhd-dizustu-bilgisayar-47848204
Laptop,Acer,"Acer Aspire Go 15 AG15-51P-51XY NX.J51EY.002 i5-1334U 16 GB 512 GB SSD 15.3"" Free Dos Dizüstü Bilgisayar",19999,1,https://www.n11.com/urun/acer-aspire-go-15-ag15-51p-51xy-nxj51ey002-i5-1334u-16-gb-512-gb-ssd-153-free-dos-dizustu-bilgisayar-110562063
Laptop,Lenovo,"Lenovo Thinkbook 16 G7 ARP 21MW000PTR R5-7535HS 16 GB 512 GB SSD 16"" WUXGA Free Dos Dizüstü Bilgisayar",29999,1,https://www.n11.com/urun/lenovo-thinkbook-16-g7-arp-21mw000ptr-r5-7535hs-16-gb-512-gb-ssd-16-wuxga-free-dos-dizustu-bilgisayar-103252193
Laptop,Dell,"Dell Latitude 3550 XCTOL355015EMEA-VGA-V2 i7-1355U 16 GB 512 GB SSD MX570 15.6"" Ubuntu Dizüstü Bilgisayar",38949.05,0,https://www.n11.com/urun/dell-latitude-3550-xctol355015emea-vga-v2i7-1355u-16gb-512-gb-ssd-mx570-156-ubuntu-dizustu-bilgisayar-65959517
Laptop,MSI,"MSI VECTOR 17 HX AI A2XWHG-086TR Ultra 7-255HX 32 GB 1 TB SSD 12 GB RTX5070Ti 17"" W11H Dizüstü Bilgisayar",135999.66,0,https://www.n11.com/urun/msi-vector-17-hx-ai-a2xwhg-086tr-ultra-7-255hx-32-gb-1-tb-ssd-12-gb-rtx5070ti-17-w11h-dizustu-bilgisayar-82834235
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 IRH10 83K2001RTR i5-13420h 8 GB 512 GB SSD 16"" Dos Dizüstü Bilgisayar",20294.60,2,https://www.n11.com/urun/lenovo-ideapad-slim-3-irh10-83k2001rtr-i5-13420h-8-gb-512-gb-ssd-16-dos-dizustu-bilgisayar-74456500
Laptop,Apple,"Apple MacBook Pro MDE34TU/A M5 24 GB 1 TB SSD 14.2"" macOS Dizüstü Bilgisayar",115614.05,0,https://www.n11.com/urun/apple-macbook-pro-mde34tua-m5-24-gb-1-tb-ssd-142-macos-dizustu-bilgisayar-113032727
Laptop,HP,"HP 250 G10 B2NC4ES i5-1334U 8 GB 512 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",19949.05,10,https://www.n11.com/urun/hp-250-g10-b2nc4es-i5-1334u-8-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-66221714
Laptop,Hp,Hp ProBook 460 G11 A23BCEA Ultra 7-155U 16 GB 512 GB SSD 16'' Dos WUXGA Dizüstü Bilgisayar,37349.53,1,https://www.n11.com/urun/hp-probook-460-g11-a23bcea-ultra-7-155u-16-gb-512-gb-ssd-16-dos-wuxga-dizustu-bilgisayar-61693049
Laptop,HP,"HP ProBook 460 G11 9Y7S7ET Ultra 5 125U 16 GB 512 GB SSD 16"" Dos Dizüstü Bilgisayar",34999.34,0,https://www.n11.com/urun/hp-probook-460-g11-9y7s7et-ultra-5-125u-16-gb-512-gb-ssd-16-dos-dizustu-bilgisayar-70987396
Laptop,HP,HP ProBook 440 G11 B9YS7ET Ultra5 125U 16 GB 512 GB SSD 14'' Free Dos Dizüstü Bilgisayar,44205.09,0,https://www.n11.com/urun/hp-probook-440-g11-b9ys7et-ultra5-125u-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-99008399
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETRA22 i5-13420H 16 GB 1 TB SSD 15.3"" Dos Dizüstü Bilgisayar",27702.64,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etra22-i5-13420h-16-gb-1-tb-ssd-153-dos-dizustu-bilgisayar-109859213
Laptop,Hp,"Hp ProBook 450 G10 9B9H3EA i5-1334U 16 GB 512 GB M.2 SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",29375,1,https://www.n11.com/urun/hp-probook-450-g10-9b9h3ea-i5-1334u-16-gb-512-gb-m2-ssd-156-free-dos-fhd-dizustu-bilgisayar-64994464
Laptop,Casper,"Casper Nirvana X650.1342-GF00X-G-F i5-13420H 48 GB 1 TB SSD 15.6"" Free Dos Dizüstü Bilgisayar",32299,0,https://www.n11.com/urun/casper-nirvana-x6501342-gf00x-g-f-i5-13420h-48-gb-1-tb-ssd-156-free-dos-dizustu-bilgisayar-105209015
Laptop,Apple,"Apple MacBook Air MC7U4TU/A Apple M2 8C CPU 8C GPU 16 GB 256 GB SSD 13.6"" MacOS Dizüstü Bilgisayar",37599.06,6,https://www.n11.com/urun/apple-macbook-air-mc7u4tua-apple-m2-8c-cpu-8c-gpu-16-gb-256-gb-ssd-136-macos-dizustu-bilgisayar-62160021
Laptop,MSI,"MSI Cyborg 15 A13VF-896XTR i5-13420H 16 GB 512 GB SSD 8 GB RTX4060 15.6"" Free Dos Dizüstü Bilgisayar",48896.18,15,https://www.n11.com/urun/msi-cyborg-15-a13vf-896xtr-i5-13420h-16-gb-512-gb-ssd-8-gb-rtx4060-156-free-dos-dizustu-bilgisayar-50505063
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETRA99 i5-13420H 20 GB 512 GB SSD 15.3"" Dos Dizüstü Bilgisayar",23234.82,1,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etra99-i5-13420h-20-gb-512-gb-ssd-153-dos-dizustu-bilgisayar-109859332
Laptop,Casper,"Casper Nirvana Z100.1335-8V00T-S-Q i5-1335U 8 GB 500 GB NVMe SSD 14"" W11 Dizüstü Bilgisayar",21049,1,https://www.n11.com/urun/casper-nirvana-z1001335-8v00t-s-q-i5-1335u-8-gb-500-gb-nvme-ssd-14-w11-dizustu-bilgisayar-49871518
Laptop,Asus,"Asus TUF Gaming A15 FA506NCR-HN114A015 R7-7435HS 16 GB 1 TB SSD RTX3050 15.6"" W11P Dizüstü Bilgisayar",43999,1,https://www.n11.com/urun/asus-tuf-gaming-a15-fa506ncr-hn114a015-r7-7435hs-16-gb-1-tb-ssd-rtx3050-156-w11p-dizustu-bilgisayar-92979325
Laptop,HP,HP ProBook 440 G11 B9YS8ET Ultra7 155U 8 GB 512 GB SSD 14'' Free Dos Dizüstü Bilgisayar,47601.73,0,https://www.n11.com/urun/hp-probook-440-g11-b9ys8et-ultra7-155u-8-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-99008812
Laptop,Casper,"Casper Nirvana S100.1362-CV00X-G-F i7-13620H 24 GB 500 GB SSD 16"" Free Dos Dizüstü Bilgisayar",27434.07,0,https://www.n11.com/urun/casper-nirvana-s1001362-cv00x-g-f-i7-13620h-24-gb-500-gb-ssd-16-free-dos-dizustu-bilgisayar-105208944
Laptop,Lenovo,"Lenovo LOQ 15IAX9 83GS007XTR i5-12450HX 8 GB 512 GB SSD RTX4060 15.6"" Dos Dizüstü Bilgisayar",41799.05,16,https://www.n11.com/urun/lenovo-loq-15iax9-83gs007xtr-i5-12450hx-8-gb-512-gb-ssd-rtx4060-156-dos-dizustu-bilgisayar-57920958
Laptop,Dell,Dell Alienware 16X Aurora AC16251-ARLHX-009-HOM-642 U9-275HX 64 GB 2 TB SSD 8 GB W11H Dizüstü Bilgisayar,118676.03,1,https://www.n11.com/urun/dell-alienware-16x-aurora-ac16251-arlhx-009-hom-642-u9-275hx-64-gb-2-tb-ssd-8-gb-w11h-dizustu-bilgisayar-101742230
Laptop,Gigabyte,"Gigabyte A16 i5-13420H 16 GB 512 GB M.2 SSD 6 GB RTX4050 16"" Free Dos Dizüstü Bilgisayar",33734.03,0,https://www.n11.com/urun/gigabyte-a16-i5-13420h-16-gb-512-gb-m2-ssd-6-gb-rtx4050-16-free-dos-dizustu-bilgisayar-110554579
Laptop,HP,"HP Elitebook 640 G10 85D43EA i7-1355U 16 GB 512 GB SSD 14"" W11P Dizüstü Bilgisayar",40499.35,0,https://www.n11.com/urun/hp-elitebook-640-g10-85d43ea-i7-1355u-16-gb-512-gb-ssd-14-w11p-dizustu-bilgisayar-46038804
Laptop,Apple,"Apple MW133TU/A Macbook Air Apple M4 İşlemci 10 Çekirdek CPU 10 Çekirdek GPU 16 GB 512 GB SSD 13.6"" MACOS Dizüstü Bilgisayarı",63479,0,https://www.n11.com/urun/apple-mw133tua-macbook-air-apple-m4-islemci-10-cekirdek-cpu-10-cekirdek-gpu-16-gb-512-gb-ssd-136-macos-dizustu-bilgisayari-88132880
Laptop,Asus,"Asus Tuf Gaming F16 FX608JPR-QT069 i7-14650HX 32 GB 1 TB SSD RTX5070 16"" Free Dos Dizüstü Bilgisayar",80351.04,0,https://www.n11.com/urun/asus-tuf-gaming-f16-fx608jpr-qt069-i7-14650hx-32-gb-1-tb-ssd-rtx5070-16-free-dos-dizustu-bilgisayar-98011187
Laptop,Dell,"Dell Vostro 3530 N1601PVNB3530U004 i7-1355U 32 GB 1 TB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",34035.98,2,https://www.n11.com/urun/dell-vostro-3530-n1601pvnb3530u004-i7-1355u-32-gb-1-tb-ssd-156-free-dos-fhd-dizustu-bilgisayar-50609439
Laptop,Game,"Game Garaj Slayer5 9XL-5070TI C1 Ultra 9 275HX 32 GB 1 TB SSD RTX5070Ti 17"" Free Dos Dizüstü Bilgisayar + Çanta",101399.03,0,https://www.n11.com/urun/game-garaj-slayer5-9xl-5070ti-c1-ultra-9-275hx-32-gb-1-tb-ssd-rtx5070ti-17-free-dos-dizustu-bilgisayar-canta-83594574
Laptop,Asus,"Asus TUF Gaming F15 FX507VV-LP139 i7-13620H 16 GB 512 GB SSD RTX4060 15.6"" Free Dos Dizüstü Bilgisayar",55574.03,1,https://www.n11.com/urun/asus-tuf-gaming-f15-fx507vv-lp139-i7-13620h-16-gb-512-gb-ssd-rtx4060-156-free-dos-dizustu-bilgisayar-96521888
Laptop,Game,"Game Garaj Slayer X7T-5060 C4 i7-14650 HX 64 GB 2 TB SSD RTX5060 16"" Free Dos Dizüstü Bilgisayar",73611.53,0,https://www.n11.com/urun/game-garaj-slayer-x7t-5060-c4-i7-14650-hx-64-gb-2-tb-ssd-rtx5060-16-free-dos-dizustu-bilgisayar-97441298
Laptop,Game,"Game Garaj Slayer X7T-5060-C2 i7-14650HX 32 GB 1 TB RTX5060 16"" Free Dos Dizüstü Bilgisayar",60449.03,4,https://www.n11.com/urun/game-garaj-slayer-x7t-5060-c2-i7-14650hx-32-gb-1-tb-rtx5060-16-free-dos-dizustu-bilgisayar-94627683
Laptop,Casper,"Casper Excalibur G870.1362-DF60X-C i7-13620H 32 GB 1 TB RTX5060 15.6"" Dos Dizüstü Bilgisayar",58533.26,3,https://www.n11.com/urun/casper-excalibur-g8701362-df60x-c-i7-13620h-32-gb-1-tb-rtx5060-156-dos-dizustu-bilgisayar-82992475
Laptop,Asus,"Asus Tuf F16 FX608JH-RV010 i5-13450HX 16 GB 512 GB SSD RTX5050 16"" Free Dos Dizüstü Bilgisayar",51699,0,https://www.n11.com/urun/asus-tuf-f16-fx608jh-rv010-i5-13450hx-16-gb-512-gb-ssd-rtx5050-16-free-dos-dizustu-bilgisayar-86168664
